architecture,victim,seed,steps,B,H,K,lr,gamma,victim_alpha,victim_beta,victim_delta,victim_training_mode,jepa_coef,q_decoder_coef,q_decoder_target,q_decoder_max_target_age,q_decoder_class_balance,collapse_coef,collapse_target_std,eval_modes,result_path,status,has_csv,csv_files,artifact_count,schema_version,final_eval_avg_profit_oracle,final_eval_avg_profit_victim,final_eval_market_price_mean,final_eval_continuation_adaptive_avg_profit_oracle,final_eval_continuation_adaptive_avg_profit_victim,final_eval_continuation_adaptive_market_price_mean,final_normalized_q_mse,final_greedy_action_accuracy,final_q_gap_prediction_error,final_latent_feature_variance,final_latent_collapsed_fraction,final_zero_q_baseline_mse,final_running_mean_q_baseline_mse,final_majority_greedy_accuracy,final_decoder_mse_improvement_over_zero,final_decoder_mse_improvement_over_running_mean,final_decoder_accuracy_improvement_over_majority,final_latent_effective_covariance_rank,final_latent_participation_ratio,final_latent_mean_abs_offdiag_correlation,final_replay_target_age_mean,spec_id,run_id,duplicate_of
dqn_shared_jepa_qdecoder,adaptive_q,1,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,centered_advantages,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/centered_advantages/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30796625511348247,0.2638286749925464,1.679950575642288,0.307454091783613,0.26417844955064357,1.6794177972376345,0.005414337856695056,0.990875,0.005454323761165142,0.0003126994750928134,1.0,0.8679869365692139,0.005325397852808237,0.990875,0.9937548484802247,-0.022521602568915115,0.0,2.762528726577759,1.976853433609009,0.5251023201942444,939.343625,ccd85fd03b045118be66318ff8d54f8f405633ac80a03e913ba867d71c7654f6,8a18b8b4d273c9ec0a8f2c40a45f143abb915423bf2e57ddc6100d51ca6b6a5e,
dqn_shared_jepa_qdecoder,adaptive_q,0,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,greedy_action_classification,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/greedy_action_classification/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30701967429742216,0.2647192396018654,1.6788220547661186,0.3067411101125181,0.26498496627062557,1.678526604883373,26.77433332824707,0.988375,3.9302194633483887,0.0006019109217450023,1.0,0.06666667014360428,0.0015411035382940099,0.988375,-400.61496606445314,-5550717.49203125,0.0,2.8990064821243284,2.216040337562561,0.5318031604290009,939.1965,c7976ff25fd7758e5a2706acd3c3cdf478a2fe268bd7d48ab54cfe138c467c40,fa677759224328c7941994c0842e653e1d317d691e1c645bc7a043b7f73def18,
dqn_shared_jepa_qdecoder,adaptive_q,1,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,greedy_action_classification,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/greedy_action_classification/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30796625511348247,0.2638286749925464,1.679950575642288,0.307454091783613,0.26417844955064357,1.6794177972376345,25.52806753540039,0.991125,4.083844013214112,0.00029221077787224204,1.0,0.06666667014360428,0.0011788876079981492,0.991125,-381.92097998046876,-17291396.900148436,0.0,2.4234178409576415,1.966886116027832,0.5718848476409912,939.343625,c7976ff25fd7758e5a2706acd3c3cdf478a2fe268bd7d48ab54cfe138c467c40,f9547ed0adf3768394d98dc8c82145bdd95b9bdbcabbc4f1c444126a0f876e25,
dqn_shared_jepa_qdecoder,adaptive_q,0,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,normalized_q_delta,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/normalized_q_delta/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30701967429742216,0.2647192396018654,1.6788220547661186,0.3067411101125181,0.26498496627062557,1.678526604883373,0.9071701331138611,0.090375,3.5001265964508055,0.0004904297541361302,1.0,0.913712857246399,0.9067651209831238,0.16775,0.007148658030186198,-0.00044316986109151915,-0.077375,3.4464249572753904,2.4134979104995726,0.4624555916786194,939.1965,b816e3b4a08dd1657d86bda2d79d50c96c9f0f1df1689711efc522fc92ef96f9,af13b86ad2853b1aa7d0f967eadfa55faa8f2dd87c9c7cf6ad7419221fcf1589,
dqn_shared_jepa_qdecoder,adaptive_q,1,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,normalized_q_delta,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/normalized_q_delta/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30796625511348247,0.2638286749925464,1.679950575642288,0.307454091783613,0.26417844955064357,1.6794177972376345,0.9047280082702637,0.098375,3.4967129821777343,0.00038238229649141433,1.0,0.9117474589347839,0.9043528017997742,0.167125,0.007700319450338612,-0.0004089630662256241,-0.06875,3.2820046215057372,2.600986488342285,0.46819625091552736,939.343625,b816e3b4a08dd1657d86bda2d79d50c96c9f0f1df1689711efc522fc92ef96f9,925623bef7ce80f0867fdb3e8444232266bce103299ebbe4954e6824ba84819b,
dqn_shared_jepa_qdecoder,adaptive_q,0,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,normalized_q_values,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/normalized_q_values/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30701967429742216,0.2647192396018654,1.6788220547661186,0.3067411101125181,0.26498496627062557,1.678526604883373,0.00980596498399973,0.9885,0.00777473121881485,0.000301474496955052,1.0,0.999997694015503,0.009118494842201471,0.9885,0.9901940321922302,-0.07745785672217607,0.0,3.8827288341522217,2.9364972705841064,0.44954315304756165,939.1965,1210a6e18a065352e5a7a5a26e46a2ea79c1686bf7a55e4369fac7412cfc3e07,0ff5a39c85e202cccc0ce8fc71ffc4e1c20643960a0c4423089cd1655955a932,
dqn_shared_jepa_qdecoder,adaptive_q,1,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,normalized_q_values,,,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_smoke_2k/normalized_q_values/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.30796625511348247,0.2638286749925464,1.679950575642288,0.307454091783613,0.26417844955064357,1.6794177972376345,0.009147795677185058,0.990875,0.007537464119493961,0.00028524951764848084,1.0,0.9999977059364319,0.008605489294975996,0.990875,0.9908522028923035,-0.06479196623247117,0.0,2.377258219718933,1.7127779197692872,0.5622113547325134,939.343625,1210a6e18a065352e5a7a5a26e46a2ea79c1686bf7a55e4369fac7412cfc3e07,291bc447da61e2b6dccd97bf7540ca8850f3f269634faf4c3de33a43d7c3de99,
dqn_shared_jepa_qdecoder,adaptive_q,0,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,greedy_action_classification,250,True,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_staleness_smoke_2k/greedy_action_classification/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.31313564472459254,0.22702305922936647,1.6391300351917744,0.3128815196100622,0.22731118662841618,1.6388466939404607,43.407098724365234,0.959875,0.601902720451355,0.0012596191363409162,1.0,0.06666667014360428,0.005255779102721135,0.959875,-650.1064614257813,-288484.9574746094,0.0,1.5837651700973512,1.2842992029190063,0.7869402232170105,125.08475,e1ceb1cc3c87b65394d1578b4d9701d7acca29834bb06bc10c1d2bc441594d7f,f8acffbfd826494ae306cdc355f0a5a7002535b72ff56f704c08415479e8c749,
dqn_shared_jepa_qdecoder,adaptive_q,1,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,greedy_action_classification,250,True,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_staleness_smoke_2k/greedy_action_classification/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3008377369530499,0.2821515654902905,1.6993242905661465,0.3003027900978923,0.2824928574282676,1.6987963556051255,35.88084922790527,0.96975,0.5235629864931106,0.0031614887565374374,0.9885,0.06666667014360428,0.003983191494189669,0.96975,-537.21272265625,-605068.1424394532,0.0,1.5111190280914306,1.2511937923431395,0.7346095914840698,124.980375,e1ceb1cc3c87b65394d1578b4d9701d7acca29834bb06bc10c1d2bc441594d7f,de79dd0826e2249bee107acee9cc9b19274402879ca0e60a6108c1db1bd48a06,
dqn_shared_jepa_qdecoder,adaptive_q,0,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,normalized_q_values,250,True,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_staleness_smoke_2k/normalized_q_values/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.29032714310474694,0.30110928442329166,1.7175695442184806,0.29001223294064404,0.3013743854891509,1.7172740943431855,0.017196866683661938,0.96025,0.012366810731589795,0.0004008947301190346,1.0,0.999997492313385,0.01686826924979687,0.96025,0.9828030714988708,-0.019796840145427267,0.0,2.514159927368164,2.019622287750244,0.5900494794845581,125.08475,be4dca8a1f6ca8426806cda6fd41fa77fda94c72e4e02df81d81f33bd186398c,3c123b9c82155426e69c022a07e4c3c399ed64202e02e0821c4d4b9a601e5db9,
dqn_shared_jepa_qdecoder,adaptive_q,1,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,0.1,normalized_q_values,250,True,0.0,0.1,"fresh_adaptive,continuation_adaptive,continuation_frozen_greedy",results/representation_target_staleness_smoke_2k/normalized_q_values/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.31249733321741224,0.24539808531291782,1.6605768011137845,0.3120339061580598,0.24574805151671172,1.660058553017676,0.01725054704397917,0.969375,0.011868446074426175,0.0006210321853868663,1.0,0.9999974894523621,0.01684073442220688,0.969375,0.9827493934631347,-0.02515971050725784,0.0,2.0352546396255495,1.6630861854553223,0.6345437302589416,124.980375,be4dca8a1f6ca8426806cda6fd41fa77fda94c72e4e02df81d81f33bd186398c,be174bd9cde161377a65040598257414bbe577e74c978111fb065a59c8b80af4,
reservoir_oracle_vs_mlp,,0,8,8,8,15,0.01,0.95,,,,adaptive,,,,,,,,,results/reservoir_oracle_smoke,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.256916968151927,0.2900536470115185,,,,,,,,,,,,,,,,,,,,5c40d827a1522c2485bf88aa7584aa4a92c3ebc6e317594f6442ab09ef26757f,31806e68563ab80f4fa389c2d2309ee175861881ad2d278026d00362929b5bbc,
reservoir_oracle_vs_mlp,,0,32,64,8,15,0.01,0.95,,,,adaptive,,,,,,,,,results/reservoir_vs_normie_1000_seed0_entropy001,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.28878995403647423,0.2443282613530755,,,,,,,,,,,,,,,,,,,,9f33913476697338ad68809f59007131ba1adf1c6288a1f1f3f4e19258d919ac,44ee269ff608daf70ae939f4c145fe6ee314df15e5c3ba804da5e136d57dd8e1,results/compare_reservoir_vs_mlp_10seeds/reservoir_oracle_vs_mlp_seed0
reservoir_oracle_vs_mlp,,0,32,64,8,15,0.01,0.95,,,,adaptive,,,,,,,,,results/reservoir_vs_normie_500_seed0,completed,True,eval_metrics.csv;train_metrics.csv,3,0,0.2840611580759287,0.25850230176001787,,,,,,,,,,,,,,,,,,,,306e5586171ae93c8eaa34f05860635587e8e6a2cc4998c31f9ef9be00caa163,e783238e019fe02767c0180f0ade5921d43d7d208c4843c3f019844506c821ff,
scripted_carrot_stick,adaptive_q,0,2000,16,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_carrot_stick_smoke,completed,True,eval_metrics.csv;train_metrics.csv,4,0,0.27812146945670246,0.2773636184623465,1.6930205554813147,,,,,,,,,,,,,,,,,,,dea0240a1849c5240b2f2b5330a6ed1493ce290e66109f8184bb0917ca467512,d822ace1aff25b2bad0d62926e8ccf62f59f0f6b23e3037ee262ba986f6dcf8b,
scripted_carrot_stick,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_carrot_stick/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3003616641367553,0.174517459603725,1.5825892455540598,,,,,,,,,,,,,,,,,,,4c52407c1a637f5f3b1a3ad06a9398a8e51b9ef9ab82620db2a4e907f1671832,0f0e1b44e7beebf9e7a8ea614983113f847850fb2c0a49512acaec43cb003434,
scripted_carrot_stick,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_carrot_stick/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3004040452975314,0.1745030103304889,1.5826546319522894,,,,,,,,,,,,,,,,,,,4c52407c1a637f5f3b1a3ad06a9398a8e51b9ef9ab82620db2a4e907f1671832,1023adb53326714391a20ea7aa678978ca2e871df0500f82a6452ac06fa05887,
scripted_carrot_stick,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_carrot_stick/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3002781244098442,0.17456192191131412,1.5824917713366449,,,,,,,,,,,,,,,,,,,4c52407c1a637f5f3b1a3ad06a9398a8e51b9ef9ab82620db2a4e907f1671832,71f3337932cce4a027512cfebe1d03c3cae62709927f398335b444f3dd62a813,
scripted_compliance_harvest,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_compliance_harvest/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.222358120028337,0.3783739500018419,1.8121998719973489,,,,,,,,,,,,,,,,,,,942c93c60b9d47a7837e4e00ce2ac6a02a8c03ac7b06dc27ece70db984390879,aaf818da7a47a4e5681635a80ad6260da8ddbe18a4d6ee476718b96344c039f0,
scripted_compliance_harvest,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_compliance_harvest/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.22243013668246567,0.3784233565321774,1.8122719181110152,,,,,,,,,,,,,,,,,,,942c93c60b9d47a7837e4e00ce2ac6a02a8c03ac7b06dc27ece70db984390879,6a94df90d3a950e9d115040114cf2e7d9ee1762be22535a4844708d274e90736,
scripted_compliance_harvest,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_compliance_harvest/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.22226691069471416,0.3783362763231853,1.8121040627029723,,,,,,,,,,,,,,,,,,,942c93c60b9d47a7837e4e00ce2ac6a02a8c03ac7b06dc27ece70db984390879,402888edb8f2a4391cf1eb4c0fff579165a54e5b28185e4d2c99d616bb989178,
scripted_harvest_undercut,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_harvest_undercut/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.28702713261556345,0.26642898336146026,1.6832351601403208,,,,,,,,,,,,,,,,,,,ab9f3e60e9cfa7d66b694a50ca614fab1ff766df2925b612aa9390b970d97d17,db1966b3ae2bebd2ed27d83f8d5b7f427ce61532379745770a1f9ce6809531a5,
scripted_harvest_undercut,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_harvest_undercut/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.2870610387274064,0.2663870986733236,1.6833426239467226,,,,,,,,,,,,,,,,,,,ab9f3e60e9cfa7d66b694a50ca614fab1ff766df2925b612aa9390b970d97d17,3f1d54dbeefeb286872cf6e6566a96f210dcd76714ac29de3cc1a1b1b893936c,
scripted_harvest_undercut,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_harvest_undercut/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.28691876337869326,0.26621154011576437,1.6829999507111497,,,,,,,,,,,,,,,,,,,ab9f3e60e9cfa7d66b694a50ca614fab1ff766df2925b612aa9390b970d97d17,85fa535388c285773a5bacd159646e2808c6a9c11183421fadfc0c59d9e111f1,
scripted_hold_high,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_hold_high/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.22137938595225568,0.38096646483801305,1.8151076001292095,,,,,,,,,,,,,,,,,,,630d539e78e5aa67075009b451cb65d675436da8de521b85ece213637d802e6a,b4541a8c2ec14b71ce4a375279e368ae013edda5df59e2c62ab763ef151f7683,
scripted_hold_high,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_hold_high/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.22143622264428994,0.38098187815700657,1.815177375881467,,,,,,,,,,,,,,,,,,,630d539e78e5aa67075009b451cb65d675436da8de521b85ece213637d802e6a,f2abac116611dcb2f40eadce5aae46196ee93c30f2ba6b426381724497b7f038,
scripted_hold_high,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_hold_high/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.2212841260295245,0.3809110327020753,1.8150083096134475,,,,,,,,,,,,,,,,,,,630d539e78e5aa67075009b451cb65d675436da8de521b85ece213637d802e6a,8273cfaffdd3e699d2dd7944e6bb4ee4c367c64e55a551460d17f3bf8d92019f,
scripted_punish_low,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_punish_low/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.28945106946490706,0.15814589736593188,1.563213562985882,,,,,,,,,,,,,,,,,,,8ea68d2092e66316457b6639a39df8e8e5e6180bb02fef12f90e9704d5714a9f,133e42667f9f68019f9e0407cac2c71eef313a48b86e24815318552027db60ad,
scripted_punish_low,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_punish_low/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.289489234766108,0.15813049041101476,1.5632789493845776,,,,,,,,,,,,,,,,,,,8ea68d2092e66316457b6639a39df8e8e5e6180bb02fef12f90e9704d5714a9f,a0a73cfec87ee51e268b8ca25725aa38ea6702eaf05199b05bbc80fe92b7f9c7,
scripted_punish_low,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_punish_low/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.28937794305407444,0.15819175897171953,1.5631172996265814,,,,,,,,,,,,,,,,,,,8ea68d2092e66316457b6639a39df8e8e5e6180bb02fef12f90e9704d5714a9f,72fb7128e2828cc97ee353c3653262dfdedd0959016e8a877f0a75989ad34f9d,
scripted_punish_nash,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_punish_nash/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3003616641367553,0.174517459603725,1.5825892455540598,,,,,,,,,,,,,,,,,,,b90b5ce6b171dacbecb5ccdd74e7a9089ae6142dbc1cd5bed3e8281ace8c0e7a,fe0a9df2e3009951d5e0c9f7e668899a66bf592dddf17d8af84c70a3b8522a2c,
scripted_punish_nash,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_punish_nash/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3004040452975314,0.1745030103304889,1.5826546319522894,,,,,,,,,,,,,,,,,,,b90b5ce6b171dacbecb5ccdd74e7a9089ae6142dbc1cd5bed3e8281ace8c0e7a,efe620c0f093f16e16c737372a401fc7ad30879b86449a742035cb12361f0524,
scripted_punish_nash,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/scripted_punish_nash/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3002781244098442,0.17456192191131412,1.5824917713366449,,,,,,,,,,,,,,,,,,,b90b5ce6b171dacbecb5ccdd74e7a9089ae6142dbc1cd5bed3e8281ace8c0e7a,ad043a3767485a465b1a629a4c5f15ea0c222c9f042f6bef0356229de01494f7,
tabular_cfr,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/tabular_cfr/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3118864530700957,0.22113573027210076,1.6338564586127178,,,,,,,,,,,,,,,,,,,ab90247f88f731f60fa250e07a0ab0fad595abb259f0e62ba504ea5526a0e18c,4ea1ef234985b9d4e639701e3c983464f924bba0ef1692a2ab2468cc49ec468a,
tabular_cfr,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/tabular_cfr/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.31192000874865333,0.2211574327366543,1.6339581708139739,,,,,,,,,,,,,,,,,,,ab90247f88f731f60fa250e07a0ab0fad595abb259f0e62ba504ea5526a0e18c,51398ef3b17fcebc2c862b0c3f6b2b737d0c279ca93800038922ff418ce21ee5,
tabular_cfr,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/tabular_cfr/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.3117765369056724,0.22121880855603376,1.6338214950510301,,,,,,,,,,,,,,,,,,,ab90247f88f731f60fa250e07a0ab0fad595abb259f0e62ba504ea5526a0e18c,ef0308c2a09ef21188b5176d3425a20ea053480ce2c9a28ffc72ae6e3e3cb6e9,
tabular_teacher_oracle,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/tabular_teacher_oracle/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.22212815102166497,0.37849495188193394,1.8121435670489445,,,,,,,,,,,,,,,,,,,e46888fd654162b1a00e1cc11431fb3544651397a630db350b37be933e0f1fb6,cb994dff423f9e923884426d89944abcb238195d856a15187a1bd6a006d67772,
tabular_teacher_oracle,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/tabular_teacher_oracle/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.29090622055984566,0.1991741419415921,1.6106866391613148,,,,,,,,,,,,,,,,,,,e46888fd654162b1a00e1cc11431fb3544651397a630db350b37be933e0f1fb6,0854f8e0228d1347aa68f8ad700bbdac0d06af6e039c33dedec3f2f0cc2064e4,
tabular_teacher_oracle,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/monopoly/tabular_teacher_oracle/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.26401458332978656,0.2680043139341287,1.6878656245083548,,,,,,,,,,,,,,,,,,,e46888fd654162b1a00e1cc11431fb3544651397a630db350b37be933e0f1fb6,f697b528d600394daa2cbd116834a750b7ddef6ed4c9af7cc7332f44cb00e7af,
scripted_carrot_stick,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/q_vs_q/scripted_carrot_stick/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.2693254410321824,0.32155243936053013,1.742286651137285,,,,,,,,,,,,,,,,,,,ce5249f7e8353be49d82ba4ea3c0f79384fb1c9ad4df108227bfe6d2179541db,92138db91e21f5807c3ad91cbf855fdf3a68fd0cf2c35cf7c7d9aac80f3efc2a,
scripted_carrot_stick,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/q_vs_q/scripted_carrot_stick/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.26902242716413455,0.32324318696401316,1.7441864899168722,,,,,,,,,,,,,,,,,,,ce5249f7e8353be49d82ba4ea3c0f79384fb1c9ad4df108227bfe6d2179541db,4b38fe4e198be5ded624f19ca60187d796936b5e3319972b9286861fda7d6f10,
scripted_carrot_stick,adaptive_q,2,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/q_vs_q/scripted_carrot_stick/seed_2,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.2691043961130781,0.3222143255243427,1.7428967730319127,,,,,,,,,,,,,,,,,,,ce5249f7e8353be49d82ba4ea3c0f79384fb1c9ad4df108227bfe6d2179541db,1bc3868525d3ed15a81bfea23140ec9b1614dd01ca7c9f47e3d68b68307b6ea9,
scripted_compliance_harvest,adaptive_q,0,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/q_vs_q/scripted_compliance_harvest/seed_0,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.2669021544934949,0.3330686141444021,1.7547869609072804,,,,,,,,,,,,,,,,,,,0616eb783cb22010d82a901c04a05b4d22e8e2a4c24b5a5072784e13838d2706,e0f2e61286ceb5a9962326f3a38c7836a5f8d872c2e62bf981c56358b26adb45,
scripted_compliance_harvest,adaptive_q,1,100000,64,8,15,0.001,0.95,0.15,4e-06,0.95,adaptive,0.1,,,,,,,,results/scripted_teacher_probe_matrix/q_vs_q/scripted_compliance_harvest/seed_1,completed,True,eval_metrics.csv;train_metrics.csv,5,0,0.26699296952504664,0.3330972513338202,1.7548656667470932,,,,,,,,,,,,,,,,,,,0616eb783cb22010d82a901c04a05b4d22e8e2a4c24b5a5072784e13838d2706,8ab7992a13e1d17a1c89364800a7e1d8641e2b988c1e6aaa65b2172e0ab619bf,
